;name;COUNT(date);sellQuantity;real_speed;quantity;externalCode;priceType;price;ordering
933;Термометр Repti Zoo аналоговый (Артикул 1);168;62.0;0.36904761904761907;6.0;03c8c0b3-8491-4712-a25a-f4d985aa3c90;;;
934;Термометр электронный Repti Zoo SH105, 65*40*13мм (Артикул 1);179;52.0;0.2905027932960894;10.0;23N8dfx8j7l0i0ZAHSrED3;;;
935;Термопакет Termopack 46*41 см (Артикул 1);180;15.0;0.08333333333333333;135.0;cHBhKdXui5b9dlBOQliPG1;;;
936;Терморегулятор электронный с таймером THC10, 150*75*48мм, Repti-Zoo (Артикул 1);180;;;4.0;wKmIxc4ighvtTgyXg37wD2;;;
937;Терморегулятор, 124*95*52мм, Repti-Zoo (Артикул 1);172;2.0;0.011627906976744186;2.0;2-r0ozvaihTKZamxhEFEj2;;;
938;"Термостат цифровой ""Control PRO II"" LUCKY REPTILE (Артикул 1)";139;2.0;0.014388489208633094;1.0;3eiUI4--gM7pnGiuq64UL3;;;
939;Термошнур Repti Zoo (Артикул 1, 15 Вт, 4 м, 210, 110, 50, 270);175;8.0;0.045714285714285714;2.0;fcc58759-6c2a-4079-beb1-e4689ed56652;;;
940;Термошнур Repti Zoo (Артикул 2, 25 Вт, 5 м, 210, 110, 50, 270);146;3.0;0.02054794520547945;2.0;2671d028-5f8c-4b6e-bad6-0c7f5be2a880;;;
941;Термошнур Repti Zoo (Артикул 3, 50 Вт, 7 м, 210, 110, 50, 270);180;2.0;0.011111111111111112;4.0;f1edc248-b2fb-43cd-9a5b-df6a70fb2fba;;;
942;Термошнур Repti Zoo (Артикул 4, 80 Вт, 9 м, 210, 110, 50, 270);180;1.0;0.005555555555555556;4.0;a8142800-d31a-4d7a-bfdd-7efa2f5596c8;;;
943;Террариум  60*45*60 см, Repti-Zoo (Артикул 1);51;;;3.0;6ZWjkE2Miq1Y4RTouPHS63;;;
944;Террариум 30*30*20 см бездверный PetPetZone (Артикул 1, 75 баллов);51;41.0;0.803921568627451;37.0;rty1hM2EiMjy3IsG2FJr62;opt;2790.0;960.0
945;Террариум 30*30*30 см без дверок, Repti-Zoo (Артикул 1);44;1.0;0.022727272727272728;0.0;0UwE0s7Thd8BuPNf5Ca5T1;;;
946;Террариум 30*30*45 Repti-Zoo, с одной дверкой (Артикул 1);159;5.0;0.031446540880503145;3.0;DemCTEMbggunZFK-TiKsF1;;;
947;Террариум 45*45*60 PetPetZone (Артикул 1, Неразборный);113;54.0;0.4778761061946903;20.0;hRJrAO6thdXt-lHLJZVbN2;opt;8340.0;960.0
948;Террариум 45*45*60 PetPetZone (Артикул 2, Разборный);121;22.0;0.18181818181818182;0.0;HYdQfp5Xjgu6XG1STGwP00;opt;8340.0;960.0
949;Террариум 45*45*60 см Repti-Zoo, с одной дверкой (Артикул 1);177;9.0;0.05084745762711865;5.0;s4ggmUtliS520rZJ7HbEr2;;;
950;Террариум 60*45*45 см, Repti-Zoo (Артикул 1);168;1.0;0.005952380952380952;3.0;94wLg8ikjQnJjNfINZhEM3;;;
951;Террариум 60*45*90 PetPetZone (Артикул 1, 75 баллов);91;47.0;0.5164835164835165;0.0;1-ukzzKKgVwwdMlKToGw40;opt;13180.0;960.0
952;Террариум 90*45*45 см Repti-Zoo (Артикул 1);60;8.0;0.13333333333333333;3.0;lSLrLgPYjwbfksBfy-jq23;;;
953;Террариум Exo Terra Large 90*45*45 см - под заказ (Артикул 1, 24,400);26;;;3.0;a10a0bf6-b7ac-45cc-9782-29b8e45cda0c;;;
954;Террариум Exo Terra Large 90*45*90 - под заказ (Артикул 1, 44,400);111;2.0;0.018018018018018018;0.0;0d7f6d52-7784-45ac-81ca-5412de0630d4;;;
955;Террариум Exo Terra Medium 60*45*45 см - под заказ (Артикул 1, 19,760);23;1.0;0.043478260869565216;1.0;8287eaf9-2836-441e-a033-160f0b464788;;;
956;Террариум Exo Terra Medium 60*45*60 см (Артикул 1, 24,350);33;;;1.0;73e5e4f2-bcfa-4033-a0dd-1bbb474e1c82;;;
957;Террариум Exo Terra Medium 60*45*90 см (Артикул 1, 33,800);11;1.0;0.09090909090909091;1.0;e2e10f97-1c24-45a5-af73-e4bb4fe41338;;;
958;Террариум Exo Terra Mini 30*30*30 см (Артикул 1);126;26.0;0.20634920634920634;4.0;b6a449ab-319e-45aa-a92e-94967f59ce5f;;;
959;Террариум Exo Terra Mini 30*30*45 см (Артикул 1, 8,050);138;14.0;0.10144927536231885;2.0;tbGGg8syie1KhOkNYSHt30;;;
960;Террариум Exo Terra Nano 20*20*20 см (Артикул 1, 2,604);114;14.0;0.12280701754385964;5.0;60a81cd0-4176-4194-8bfd-8fd9c70cfb19;;;
961;Террариум Exo Terra Nano 20*20*30 см (Артикул 1, 3,436);116;4.0;0.034482758620689655;1.0;1bcf178d-f4f6-499a-8aba-87b96b73b125;;;
962;Террариум Exo Terra Small 45*45*30 см - под заказ (Артикул 1, 12,295);123;7.0;0.056910569105691054;2.0;eb9404a2-944b-480a-a4bc-f0bd7f24461e;;;
963;Террариум Exo Terra Small 45*45*45 см (Артикул 1, 16,700);132;3.0;0.022727272727272728;1.0;37da931e-1bd6-4335-9305-afa48ebdbdac;;;
964;Террариум Exo Terra Small 45*45*60 см (Артикул 1, 20,390);141;4.0;0.028368794326241134;3.0;d24b29ed-ca5b-4130-a96b-183a70df7244;;;
965;Террариум PetPetZone 20*20*20 см (паучатник) (Артикул 1, PetPetZone, 270, 270, 250, 75 баллов);33;60.0;1.8181818181818181;0.0;cj9R0g2oiLGKzUfItzZKe0;opt;2000.0;960.0
966;Террариум PetPetZone 30*30*30 см (паучатник) (Артикул 1, PetPetZone, 370, 370, 350, 75 баллов);80;252.0;3.15;38.0;QROBG--JitPM3ncEbdtOH2;opt;3200.0;960.0
967;Террариум PetPetZone 30*30*45 см (Артикул 1, PetPetZone, 370, 370, 500, 75 баллов);87;101.0;1.160919540229885;20.0;Abtty4y0iAS812OebPVub2;opt;5720.0;960.0
968;Террариум PetPetZone 45*30*30 см (Артикул 1, PetPetZone, 500, 350, 350, 75 баллов);89;311.0;3.49438202247191;59.0;-F5bDSrigPKF92LueeuLQ3;opt;5890.0;960.0
969;Террариум PetPetZone 60*40*40 см (Артикул 1, Неразборный, 650, 450, 450, 75 баллов);164;263.0;1.603658536585366;37.0;9FyRlwGVgLuSnL9TwoHuY2;opt;8670.0;960.0
970;Террариум PetPetZone 60*40*40 см (Артикул 2, Разборный, 600, 400, 235, 75 баллов);46;3.0;0.06521739130434782;0.0;rgEn2plOhCIB1h5otaeRc2;opt;8670.0;960.0
971;Террариум PetPetZone 80*45*45 см (Артикул 1, 162 л, 75 баллов);99;59.0;0.5959595959595959;0.0;BBYLD18ChmsNCj0j9Lrm80;opt;11300.0;960.0
972;Террариум PetPetZone 90*45*45 см (Артикул 1, Неразборный, 950, 500, 285, 75 баллов);93;93.0;1.0;0.0;SP2D8qdDhvFKXrSeNnYug3;opt;12900.0;960.0
973;Террариум PetPetZone 90*45*45 см (Артикул 2, Разборный, 900, 450, 450, 75 баллов);11;4.0;0.36363636363636365;0.0;XN5JuR-ngqU3XFs9vSFFD1;opt;12900.0;960.0
974;Террариум Repti-Zoo 30*30*20 см (доступ сверху) (Артикул 1);131;6.0;0.04580152671755725;2.0;ZfJU6xPUigmS5DeSEI2b53;;;
975;Террариум RK0101S сборный, с одной дверцей, 300*300*300мм, Repti-Zoo (Артикул 1);30;;;2.0;GYilmOsyjA7jaqdH0qmMf3;;;
976;Террариум с тумбой Turt-House Terra 100*50 см для черепахи (открытый) (Дерево/фанера/QSB, Артикул 1, Венге/ Беленый дуб, ДСП - 10 мм, стекло - 5 мм, сухопутная среднеазиатская черепаха);78;1.0;0.01282051282051282;1.0;4b2efb87-2f4b-47f7-82c8-7d8e184f024e;opt;6780.0;960.0
977;Террариум с тумбой Turt-House Terra 100*50 см для черепахи (открытый) (Дерево/фанера/QSB, Артикул 1, Венге/ Беленый дуб, ДСП - 10 мм, стекло - 5 мм, сухопутная среднеазиатская черепаха);78;1.0;0.01282051282051282;1.0;4b2efb87-2f4b-47f7-82c8-7d8e184f024e;opt;6780.0;960.0
978;Террариум с тумбой Turt-House Terra 100*50 см для черепахи (открытый) (Дерево/фанера/QSB, Артикул 2, корпус венге/ фасады белёный дуб);23;1.0;0.043478260869565216;0.0;JBSxVLlEiXZTzCTg57Lwt2;;;
979;Террариум с тумбой Turt-House Terra 70*40 см для черепахи (открытый) (Артикул 1, корпус венге/ фасады белёный дуб, Дерево/фанера/QSB, сухопутная среднеазиатская черепаха, ДСП - 10 мм, стекло - 5 мм);35;2.0;0.05714285714285714;0.0;a55de145-b1c3-4584-b92c-2962b4b491e2;opt;4620.0;960.0
980;Террариум с тумбой Turt-House Terra 85*45 см для черепахи (открытый) (Артикул 1, корпус белёный дуб/ фасады венге, Дерево/фанера/QSB, сухопутная среднеазиатская черепаха, ДСП - 10 мм, стекло - 5 мм);101;;;1.0;3bc8451c-1eec-4550-b473-a598f0ce1614;opt;5580.0;960.0
981;Террариум с тумбой Turt-House Terra 85*45 см для черепахи (открытый) (Артикул 1, корпус белёный дуб/ фасады венге, Дерево/фанера/QSB, сухопутная среднеазиатская черепаха, ДСП - 10 мм, стекло - 5 мм);101;;;1.0;3bc8451c-1eec-4550-b473-a598f0ce1614;opt;5580.0;960.0
982;Террариум сборный 90*45*60 см Repti-Zoo (Артикул 1);30;1.0;0.03333333333333333;0.0;VqVnN5w6gw3g0yQy0aJZe2;;;
983;Террариум сборный Repti-Zoo, 45*45*45 см (Артикул 1);30;;;2.0;P2sFpUxghHy60hcEbdljM3;;;
984;Террариум стеклянный Repti Zoo Мини, 20*20*20 см (Артикул 1, 20*20*20 см);180;5.0;0.027777777777777776;10.0;uzJUQfnwikWN8bE7an55J0;;;
985;Террариум, с одной дверкой, 300*300*320мм, Repti-Zoo (Артикул 1);135;;;2.0;VVBXBXOnhXSHkOcSZ0hGO3;;;
986;Треугольный гамак-лежанка Pidan (Артикул 1, Pidan, 790, 120, 80, 1131);180;2.0;0.011111111111111112;13.0;4f57fea4-d9c7-44bc-a12d-9ab1eac18e29;opt;2900.0;960.0
987;Треугольный гамак-лежанка Pidan (Артикул 1, Pidan, 790, 120, 80, 1131);180;2.0;0.011111111111111112;13.0;4f57fea4-d9c7-44bc-a12d-9ab1eac18e29;opt;2900.0;960.0
988;"ТРИОЛ Игрушка из кукурузных листьев для кошек ""Мяч"", d 4 см (Артикул 1, Зоостандарт)";180;;;1.0;lUNldzeLjrqUge6nk9ZJg0;;;
989;"ТРИОЛ Когтеточка ""Мяч-мышка"" d6,5см (Артикул 1, Зоостандарт)";180;;;1.0;xMVidlH3jxDqVg5tcgj0h0;;;
990;"ТРИОЛ Когтеточка ""Шарик"" d9,5см *6 в ассорти. (Артикул 1, Зоостандарт)";180;;;1.0;urAqve69h3RJUZz2rdHAq2;;;
991;Тропическое растение EX Jungle Plants пластиковое Рускус большое 70х20см (Артикул 1);69;5.0;0.07246376811594203;0.0;88ADu7gGg3hovnbH-Eef10;;;
992;"Туманогенератор ""Super Fog II"" LUCKY REPTILE (Артикул 1)";131;5.0;0.03816793893129771;1.0;YnZb2azej8m7D88ADrwV72;;;
993;"Туманогенератор ""Super Fog Nano II"" LUCKY REPTILE (Артикул 1)";174;3.0;0.017241379310344827;4.0;x08eTOylia9PrE2QTTHAD3;;;
994;Туркменский таракан консервированный Onto, 40г (Артикул 1, 40 г, 71г, 85, 85, 30);178;85.0;0.47752808988764045;7.0;0765sSzDiTa00uiwDd---3;;;
995;Убежище поилка - кладка яиц динозавра Exo Terra (Артикул 1, 110*140*110 мм, 190 г);157;16.0;0.10191082802547771;4.0;f6066b10-3537-4566-ac8d-ec9aa14694b5;;;
996;Убежище-декор Череп примата Exo Terra (Артикул 1, 90*115*809 мм, 90 г);156;4.0;0.02564102564102564;0.0;b1877ffe-dd9f-403a-b7a1-fe75678855e5;;;
997;Увлажнитель воздуха TF01 Repti-Zoo, 32Вт, 250мл, 215*152*240мм, (Артикул 1);179;4.0;0.0223463687150838;1.0;9m-Khr59jXW6wlwJcKaFL0;;;
998;Угловая поилка для рептилий Simple Zoo (Артикул 1, 80*80*30 мм);180;85.0;0.4722222222222222;48.0;dQum-9f0hRwDO4WqFYdmf3;opt;490.0;960.0
999;Угловое укрытие-скала PetPetZone (Артикул 1, PetPetZone, 165, 150, 130, 15 баллов);180;186.0;1.0333333333333334;161.0;lnLwO-pajwfaIULF2i1xR2;opt;730.0;960.0
1000;Удав императорский Hypo / Гипо (Артикул 1);162;13.0;0.08024691358024691;4.0;MPtgDKJpieg5VZCcvAG4r2;;;
1001;Удав императорский Motley L (Артикул 1);8;1.0;0.125;0.0;w4Rp4RKFhJ8OUeBBPpJzL0;;;
1002;Удав императорский Salmon (24-26 градусов, Артикул 1, 180 - 230 см, полчаса в неделю, до года - каждые 7-10 дней, далее - увеличивать до 20-30 дней., 100 × 50 × 50 см, 28-32 градуса, умеренная);68;4.0;0.058823529411764705;0.0;20085c9d-14eb-408b-be57-2da7fc3f8df2;;;
1003;Удав императорский Sunglow (Артикул 1);137;2.0;0.014598540145985401;0.0;3LqqJCyFgWREWIqdP97i90;;;
1004;Удав обыкновенный императорский (Boa constrictor imperator) (24-26 (ночью не ниже 20), Артикул 1, 180 - 230 см, полчаса в неделю, до года - каждые 7-10 дней, далее - увеличивать до 20-30 дней., 100 × 50 × 50 см, 30-32 градуса, умеренная);70;6.0;0.08571428571428572;0.0;989318a4-5337-48c2-b93b-02a14c0bce4d;;;
1005;Уж свиноносый Albino / Альбино (Heterodon nasicus) (Артикул 1);54;1.0;0.018518518518518517;2.0;G2TQEQYlipgeQHCr0usRl3;;;
1006;уж свиноносый Heterodon nasicus ( Anaconda) (Артикул 1);147;2.0;0.013605442176870748;0.0;eOO8t-bOi5nS6tuAd-AVI2;;;
1007;уж свиноносый Heterodon nasicus (Super Anaconda) (Артикул 1);180;;;1.0;k8qQEeHej6QLyhqiiMfqr1;;;
1008;Укрытие - кладка яиц динозавра Exo Terra (Артикул 1, 175*160*170 мм, 580 г);173;4.0;0.023121387283236993;2.0;9a5b8b9f-3706-4514-8f7e-b8f6be358732;;;
1009;"Укрытие PetPetZone ""Пирамида"", 10*10*12 см (Артикул 1)";5;;;0.0;W4M8CXtCjpzLW-Uhxvp-23;;;
1010;Укрытие для рептилий Exo Terra - Кость динозавра (Артикул 1, 190*80*70 мм, 140 г);169;3.0;0.01775147928994083;2.0;6cf763e7-a889-42c0-92a8-f30f0981c7f2;;;
1011;Укрытие для рептилий Repti Zoo, 200*168*70мм (Артикул 1, 459 г, 200*168*70 мм);49;1.0;0.02040816326530612;0.0;IneuonMthNE1qzyAW1OQN1;;;
1012;Укрытие и кормушка в виде дерева PetPetZone для гекконов (Артикул 1, PetPetZone, 300, 170, 110, 75 баллов);92;48.0;0.5217391304347826;-1.0;kN9fa43oisbfzYal0Flxc1;opt;1100.0;960.0
1013;Укрытие пещера Aztek 18 см x 7,5 см, Exo-Terra (Артикул 1, d180*75 мм, 490 г);154;14.0;0.09090909090909091;5.0;LylrPjK2iwyMFg1qSMFXE1;;;
1014;Укрытие пещера Exo Terra Reptile Cave (Артикул 2, 655г, 80мм, 190мм, 210мм);100;21.0;0.21;5.0;b4075b9b-60aa-4260-b3dc-7f5ea260dea9;;;
1015;Укрытие пещера Exo Terra Reptile Cave (Артикул 3, 821г, 110мм, 205мм, 255мм);129;11.0;0.08527131782945736;5.0;f00615cf-d653-4e27-858b-44bbfb898a9d;;;
1016;Укрытие пещера Exo Terra Reptile Cave (Артикул 4, 1307г, 110мм, 265мм, 280мм);174;10.0;0.05747126436781609;2.0;7e9b8e8d-f40b-41ae-a9b0-f4e678e951aa;;;
1017;Укрытие пещера Exo Terra Reptile Cave (Артикул 5, 1146г, 150мм, 310мм, 340мм);97;10.0;0.10309278350515463;0.0;06b92e37-2136-4e75-b8b3-b1fa42f9663c;;;
1018;Укрытие пещера Exo-Terra Aztek 13 см x 4,5 см (Артикул 1);144;11.0;0.0763888888888889;4.0;aADA0MWWgWpdMNNeCRg5l0;;;
1019;Укрытие поилка Анубис (Артикул 1, 615г, 209мм, 150мм, 130мм);3;1.0;0.3333333333333333;0.0;RdPPs3qXiQzQg3ILgWtBV2;opt;1635.0;960.0
1020;Укрытие скорлупа кокоса (Артикул 1, Food-Farm, d105*60 мм, 60 г);156;119.0;0.7628205128205128;17.0;fb57d76a-7886-4b73-a998-89f53844f12e;;;
1021;Укрытие-декор для террариума Панцирь черепахи Exo Terra (Артикул 1, 130*90*55 мм, 150 г);164;2.0;0.012195121951219513;1.0;b8e32916-a5dd-4269-aae5-b24903622568;;;
1022;Укрытие-камень PetPetZone (Артикул 1, PetPetZone, 16*10*6 см, 170, 105, 90, 15 баллов);142;280.0;1.971830985915493;0.0;YDXenePnjVUXdUc-kG22g3;opt;490.0;960.0
1023;Укрытие-камень PetPetZone (Артикул 2, PetPetZone, 21*16*7 см, 235, 175, 85, 15 баллов);180;213.0;1.1833333333333333;30.0;Dqn2nSu5jxHt0LEVzzww72;opt;750.0;960.0
1024;Укрытие-камень PetPetZone (Артикул 3, PetPetZone, 28*23*8 см, 275, 250, 130, 15 баллов);133;111.0;0.8345864661654135;0.0;xK7W3rq2iTOSTQMur6x0k2;opt;1210.0;960.0
1025;Ультрафиолетовая лампа Exo Terra Repti Glo 10.0 (Артикул 1, 10%, T8, 14 Вт, 0,093);32;2.0;0.0625;0.0;a0343620-3b26-4185-bf6a-1558d6bd7032;;;
1026;Ультрафиолетовая лампа Exo Terra Repti Glo 10.0 (Артикул 2, 10%, T8, 15 Вт);171;34.0;0.19883040935672514;0.0;-g3y5jd0hQbIvTCQwrIyK1;;;
1027;Ультрафиолетовая лампа Exo Terra Repti Glo 10.0 (Артикул 2, 10%, T8, 15 Вт);171;34.0;0.19883040935672514;0.0;31c9c9ed-ecb8-4286-93dc-2e7e6b0cd0e8;;;
1028;Ультрафиолетовая лампа Exo Terra Repti Glo 10.0 (Артикул 3, 10%, T8, 18 Вт);125;30.0;0.24;7.0;3c512084-c348-42d3-92bf-7e9616396bcc;;;
1029;Ультрафиолетовая лампа Exo Terra Repti Glo 10.0 (Артикул 4, 10%, T8, 25 Вт);180;1.0;0.005555555555555556;4.0;c454a347-4a99-4c91-9b48-e6b184df7461;;;
1030;Ультрафиолетовая лампа Repti Zoo Daylight Compact 2.0 (Артикул 1, 2.0, 15 Вт);180;8.0;0.044444444444444446;4.0;9155138b-fe85-4c2b-90e5-3e07c49d769f;;;
1031;Ультрафиолетовая лампа Repti Zoo Desert Compact 10.0 (Артикул 1, 15 Вт);135;5.0;0.037037037037037035;3.0;64115c27-0d9b-48c7-9a98-6141d5ee9c0e;;;
1032;Ультрафиолетовая лампа Repti Zoo Desert Compact 10.0 (Артикул 2, 26 Вт);173;3.0;0.017341040462427744;2.0;bc8c97db-d116-45c5-81d2-7418b070ec91;;;
1033;Ультрафиолетовая лампа Repti Zoo T8 Repti Sol UVB 10.0 (Артикул 1, 10.0, 10 Вт);51;19.0;0.37254901960784315;0.0;68cd56e6-58fa-4ad1-8efe-2f4643e66d55;;;
1034;Ультрафиолетовая лампа Repti Zoo T8 Repti Sol UVB 10.0 (Артикул 2, 10.0, 15 Вт);180;3.0;0.016666666666666666;6.0;8268dff8-5687-4872-8d88-0bfb832d98ae;;;
1035;Ультрафиолетовая лампа Repti Zoo T8 Repti Sol UVB 10.0 (Артикул 3, 10.0, 18 Вт);51;17.0;0.3333333333333333;0.0;0da05312-5631-4009-a002-c8f1033f3799;;;
1036;Ультрафиолетовая лампа Repti Zoo T8 Repti Sol UVB 10.0 (Артикул 5, 10.0, 30 Вт);105;2.0;0.01904761904761905;0.0;a8dfded3-4361-4d31-b60d-678f4ac2a7f0;;;
1037;Ультрафиолетовая лампа Repti Zoo T8 Repti Sol UVB 10.0 (Артикул 6, 10.0, 36 Вт);18;;;5.0;875d3e6b-f413-4819-8f45-0d589543db5c;;;
1038;Ультрафиолетовая лампа Repti Zoo T8 Repti Sol UVB 2.0 (Артикул 5, 2.0, 30 Вт);143;;;3.0;443bdffd-68ce-471d-94be-534479940349;;;
1039;Ультрафиолетовая лампа Repti Zoo T8 Repti Sol UVB 5.0 (Артикул 3, 5.0, 18 Вт);14;2.0;0.14285714285714285;0.0;d0ec9d84-fbe8-45a9-a890-b5b2ef1178c6;;;
1040;Ультрафиолетовая лампа Repti Zoo T8 Repti Sol UVB 5.0 (Артикул 6, 5.0, 36 Вт);180;;;1.0;d02117d1-5ad4-4765-b686-eab3d39d8dc8;;;
1041;Ультрафиолетовая лампа Repti Zoo Tropical Compact 5.0 (Артикул 1, 5.0, 15 Вт, 70, 70, 160, 113);142;10.0;0.07042253521126761;0.0;ab3b5215-1cd8-466b-8858-e580e7ac549f;;;
1042;Ультрафиолетовая лампа Repti Zoo Tropical Compact 5.0 (Артикул 2, 5.0, 26 Вт, 70, 70, 150, 132);157;3.0;0.01910828025477707;0.0;53e4b602-7489-42cb-9e30-fa001f704d7c;;;
1043;Ультрафиолетовая лампа UV NomoyPet  10.0 Compact REPTILE, 26Вт, цоколь Е27 (артикул 1, 26 Вт, NomoyPet);2;;;0.0;OZdUF691ivqwExyTyElM63;;;
1044;Услуга упаковки (Артикул 1);180;;;50.0;aMi8xtu9huINDzvFFYeiU0;;;
1045;Устройство капельного полива TR07 , 152*152*207, Repti-Zoo (Артикул 1);83;1.0;0.012048192771084338;0.0;wiitnEylgMvb5U7MbO6yH0;;;
1046;Устройство капельного полива электрическое Repti Zoo TR01, 200*160*80мм (Артикул 1);156;;;1.0;VjrRVpfAhjJzzUlyJM1r01;;;
1047;УФ лампа  E27 UVB 10.0  для сухопутных черепах, бородатых агам, варанов от Simple Zoo (Артикул 1, 60, 60, 140, 90, 15 баллов);161;1395.0;8.664596273291925;5.0;99ce7a00-5822-455c-a1ba-c5c25e152f71;opt;1432.0;960.0
1048;УФ лампа  E27 UVB 10.0  для сухопутных черепах, бородатых агам, варанов от Simple Zoo (Артикул 1, 60, 60, 140, 90, 15 баллов);161;1395.0;8.664596273291925;5.0;99ce7a00-5822-455c-a1ba-c5c25e152f71;opt;1432.0;960.0
1049;УФ лампа  E27 UVB 12.0  для животных с повышенной потребностью в ультрафиолете от Simple Zoo (Артикул 1, 60, 60, 140, 90, 15 баллов);180;667.0;3.7055555555555557;83.0;65c2b7c4-8bf7-495a-a891-9547a488d683;opt;1690.0;960.0
1050;УФ лампа  E27 UVB 12.0  для животных с повышенной потребностью в ультрафиолете от Simple Zoo (Артикул 1, 60, 60, 140, 90, 15 баллов);180;667.0;3.7055555555555557;83.0;65c2b7c4-8bf7-495a-a891-9547a488d683;opt;1690.0;960.0
1051;УФ лампа  E27 UVB 2.0  для птиц, змей и амфибий от Simple Zoo (Артикул 1, 60, 60, 140, 90, 15 баллов);110;173.0;1.5727272727272728;318.0;77042778-c8b8-485e-95dd-103cbd55f7fc;opt;1346.0;960.0
1052;УФ лампа  E27 UVB 2.0  для птиц, змей и амфибий от Simple Zoo (Артикул 1, 60, 60, 140, 90, 15 баллов);110;173.0;1.5727272727272728;318.0;77042778-c8b8-485e-95dd-103cbd55f7fc;opt;1346.0;960.0
1053;УФ лампа  E27 UVB 5.0  для красноухих черепах, хамелеонов и игуан от Simple Zoo (Артикул 1, 60, 60, 140, 90, 15 баллов);132;1045.0;7.916666666666667;1.0;330271e5-0320-4253-a411-e008746a7652;opt;1490.0;960.0
1054;УФ лампа  E27 UVB 5.0  для красноухих черепах, хамелеонов и игуан от Simple Zoo (Артикул 1, 60, 60, 140, 90, 15 баллов);132;1045.0;7.916666666666667;1.0;330271e5-0320-4253-a411-e008746a7652;opt;1490.0;960.0
1055;УФ лампа  T8 UVB 5.0 для красноухих черепах, хамелеонов и игуан от Simple Zoo (Артикул 1, 5.0, 5500 К, T8, 350, 35, 35, 93, 15 баллов);110;125.0;1.1363636363636365;363.0;d9cf0542-6386-40cf-a332-4fcf78d7a906;opt;840.0;960.0
1056;УФ лампа  T8 UVB 5.0 для красноухих черепах, хамелеонов и игуан от Simple Zoo (Артикул 1, 5.0, 5500 К, T8, 350, 35, 35, 93, 15 баллов);110;125.0;1.1363636363636365;363.0;d9cf0542-6386-40cf-a332-4fcf78d7a906;opt;840.0;960.0
1057;УФ лампа  T8 UVB 5.0 для красноухих черепах, хамелеонов и игуан от Simple Zoo (Артикул 2, 5.0, 5500 К, T8, 460, 35, 35, 123, 15 баллов);180;102.0;0.5666666666666667;257.0;8c6d687d-7b20-4671-af42-0b59fba2c9e9;opt;970.0;960.0
1058;УФ лампа  T8 UVB 5.0 для красноухих черепах, хамелеонов и игуан от Simple Zoo (Артикул 2, 5.0, 5500 К, T8, 460, 35, 35, 123, 15 баллов);180;102.0;0.5666666666666667;257.0;8c6d687d-7b20-4671-af42-0b59fba2c9e9;opt;970.0;960.0
1059;УФ лампа  T8 UVB 5.0 для красноухих черепах, хамелеонов и игуан от Simple Zoo (Артикул 3, 5.0, 5500 К, T8, 610, 35, 35, 153, 15 баллов);118;84.0;0.711864406779661;921.0;745d36f1-5b38-4750-af30-266a8b3be60f;opt;1030.0;960.0
1060;УФ лампа  T8 UVB 5.0 для красноухих черепах, хамелеонов и игуан от Simple Zoo (Артикул 3, 5.0, 5500 К, T8, 610, 35, 35, 153, 15 баллов);118;84.0;0.711864406779661;921.0;745d36f1-5b38-4750-af30-266a8b3be60f;opt;1030.0;960.0
1061;УФ лампа  T8 UVB 5.0 для красноухих черепах, хамелеонов и игуан от Simple Zoo (Артикул 4, 5.0, 5500 К, T8, 910, 35, 35, 213, 15 баллов);180;50.0;0.2777777777777778;594.0;6c271f82-945f-4579-bf11-174cdb0265f1;opt;1300.0;960.0
1062;УФ лампа  T8 UVB 5.0 для красноухих черепах, хамелеонов и игуан от Simple Zoo (Артикул 4, 5.0, 5500 К, T8, 910, 35, 35, 213, 15 баллов);180;50.0;0.2777777777777778;594.0;6c271f82-945f-4579-bf11-174cdb0265f1;opt;1300.0;960.0
1063;УФ лампа Exo Terra Natural Light (Repti Glo 2.0) Compact (25.0, Артикул 2, 2.0);162;4.0;0.024691358024691357;2.0;11661a64-925d-4f60-8a1e-db991a370299;;;
1064;УФ лампа Exo Terra Reptile UVB100 (Repti Glo 5.0) Compact (Артикул 1, 5.0, 0,095, 13 Вт);168;22.0;0.13095238095238096;4.0;fecf5647-8fdc-4dc1-be8a-5c574fb9bb9a;;;
1065;УФ лампа Exo Terra Reptile UVB100 (Repti Glo 5.0) Compact (Артикул 2, 5.0);147;8.0;0.05442176870748299;4.0;5ea64958-a48c-47d6-8bc9-3fa27440cc65;;;
1066;УФ лампа Exo Terra Reptile UVB150 (Repti Glo 10.0) Compact (Артикул 1, 0,095) (Артикул 1, 13 Вт, 0,095);71;23.0;0.323943661971831;2.0;f77a8bab-5c87-4d58-aa74-2c4ce12b0ff1;;;
1067;УФ лампа Exo Terra Reptile UVB150 (Repti Glo 10.0) Compact (Артикул 1, 0,095) (Артикул 2, 25 Вт);171;12.0;0.07017543859649122;3.0;5b3dd11a-69ca-4b93-bf3a-c1f9cfb4ed67;;;
1068;УФ лампа PetPetZone UVB 10.0 Compact 26 Вт (Артикул 1);142;;;1.0;xo9YIgM1gkK5Up5SvxSZh0;;;
1069;УФ лампа PetPetZone UVB 5.0 Compact 26 Вт (Артикул 1);59;37.0;0.6271186440677966;0.0;RcBd0G4fiKtvwPWe7HcqR3;;;
